sentence_id	words	labels
8	and	O
8	he	O
8	committed	O
8	suicide	O
8	.	O
8	At	O
8	his	O
8	funeral	O
8	the	O
8	local	O
8	priest	O
8	alluded	O
8	very	O
8	clearly	O
8	to	O
8	the	O
8	regime	O
8	in	O
8	place	O
8	at	O
8	the	O
8	time	O
8	.	O
8	As	O
8	I	O
8	was	O
8	allowed	O
8	to	O
8	sell	O
8	any	O
8	goods	O
8	to	O
8	German	O
8	companies	O
8	from	O
8	the	O
8	factory	O
8	I	O
8	owned	O
8	I	O
8	started	O
8	my	O
8	own	O
8	retail	O
8	business	O
8	.	O
8	Of	O
8	course	O
8	I	O
8	was	O
8	soon	O
8	boycotted	O
8	as	O
8	a	O
8	Stürmer	B-ORG
8	vendor	O
8	stood	O
8	on	O
8	one	O
8	side	O
8	of	O
8	the	O
8	shop	O
8	entrance	O
8	and	O
8	a	O
8	photographer	O
8	stood	O
8	on	O
8	the	O
8	other	O
8	side	O
8	of	O
8	the	O
8	second	O
8	entrance	O
8	.	O
8	A	O
8	large	O
8	number	O
8	of	O
8	passers	O
8	by	O
8	gradually	O
8	gathered	O
8	in	O
8	front	O
8	of	O
8	the	O
8	shop	O
8	so	O
8	I	O
8	approached	O
8	them	O
8	and	O
8	spoke	O
8	to	O
8	them	O
8	.	O
8	The	O
8	public	O
8	sympathised	O
8	with	O
8	me	O
8	but	O
8	they	O
8	were	O
8	afraid	O
8	of	O
8	the	O
8	regime	O
8	.	O
8	I	O
8	pointed	O
8	out	O
8	that	O
8	I	O
8	was	O
8	a	O
8	war	O
8	widow	O
8	that	O
8	I	O
8	had	O
8	been	O
8	awarded	O
8	the	O
8	Order	O
8	of	O
8	Merit	O
8	by	O
8	the	O
8	Kaiser	B-PERSON
8	during	O
8	the	B-EVENT
8	First	I-EVENT
8	World	I-EVENT
8	War	I-EVENT
8	2	I-EVENT
8	and	O
8	the	O
8	Cross	O
8	of	O
8	Honour	O
8	for	O
8	War	O
8	Widows	O
8	by	O
8	Hindenburg	B-PERSON
8	and	O
8	that	O
8	I	O
8	had	O
8	been	O
8	honoured	O
8	for	O
8	my	O
8	own	O
8	work	O
8	during	O
8	the	O
8	war	O
8	.	O
8	I	O
8	was	O
8	also	O
8	awarded	O
8	a	O
8	diploma	O
8	by	O
8	the	O
8	city	O
8	of	O
8	Szczecin	B-GPE
8	as	O
8	a	O
8	token	O
8	of	O
8	gratitude	O
8	for	O
8	my	O
8	social	O
8	work	O
8	during	O
8	the	B-EVENT
8	First	I-EVENT
8	World	I-EVENT
8	War	I-EVENT
8	.	O
8	I	O
8	had	O
8	trained	O
8	hundreds	O
8	of	O
8	soldiers	O
8	wives	O
8	and	O
8	war	O
8	widows	O
8	to	O
8	work	O
8	to	O
8	meet	O
8	the	O
8	army	O
8	demands	O
8	despite	O
8	the	O
8	fact	O
8	that	O
8	they	O
8	had	O
8	barely	O
8	known	O
8	what	O
8	to	O
8	do	O
8	with	O
8	a	O
8	sewing	O
8	needle	O
8	.	O
8	The	O
8	company	O
8	I	O
8	had	O
8	rented	O
8	my	O
8	shop	O
8	from	O
8	ended	O
8	my	O
8	rental	O
8	agreement	O
8	with	O
8	three	B-DATE
8	months	I-DATE
8	notice	O
8	because	O
8	they	O
8	were	O
8	not	O
8	allowed	O
8	to	O
8	have	O
8	Jewish	O
8	tenants	O
8	.	O
8	It	O
8	was	O
8	at	O
8	that	O
8	point	O
8	that	O
8	I	O
8	realised	O
8	that	O
8	one	O
8	Jewish	O
8	business	O
8	after	O
8	the	O
8	other	O
8	was	O
8	ending	O
8	up	O
8	in	O
8	Aryan	O
8	hands	O
8	and	O
8	I	O
8	could	O
8	come	O
8	up	O
8	with	O
8	a	O
8	long	O
8	list	O
8	of	O
8	businesses	O
8	in	O
8	that	O
8	situation	O
8	.	O
8	Most	O
8	of	O
8	my	O
8	relatives	O
8	had	O
8	been	O
8	transported	O
8	to	O
8	Theresienstadt	B-GPE
8	and	O
8	some	O
8	had	O
8	been	O
8	sent	O
8	to	O
8	other	O
8	concentration	O
8	camps	O
8	.	O
8	They	O
8	all	O
8	died	O
8	.	O
8	Lots	O
8	of	O
8	my	O
8	friends	O
8	from	O
8	Szczecin	B-GPE
8	had	O
8	been	O
8	deported	O
8	to	O
8	Poland	B-GPE
8	and	O
8	died	O
8	in	O
8	the	O
8	ghettos	O
8	that	O
8	had	O
8	been	O
8	set	O
8	up	O
8	near	O
8	Lublin	B-GPE
8	.	O
8	As	O
8	for	O
8	me	O
8	I	O
8	managed	O
8	to	O
8	escape	O
8	this	O
8	horrifying	O
8	fate	O
8	thanks	O
8	to	O
8	my	O
8	son	O
8	forcing	O
8	me	O
8	to	O
8	stay	O
8	in	O
8	Stockholm	B-GPE
8	during	O
8	a	O
8	visit	O
8	in	O
8	1937	B-DATE
8	as	O
8	I	O
8	had	O
8	been	O
8	completely	O
8	broken	O
8	.	O
8	So	O
8	I	O
8	left	O
8	everything	O
8	in	O
8	Szczecin	B-GPE
8	behind	O
8	.	O
9	Mr	O
9	Schoengut	B-PERSON
9	an	O
9	Austrian	O
9	Jew	O
9	lived	O
9	in	O
9	Berlin	B-GPE
9	and	O
9	emigrated	O
9	to	O
9	Holland	B-GPE
9	in	O
9	1933	B-DATE
9	.	O
9	Until	O
9	the	O
9	Nazi	O
9	invasion	O
9	the	O
9	Schoengut\	B-PERSON
9	lived	O
9	quite	O
9	comfortably	O
9	as	O
9	the	O
9	Dutch	O
9	refugee	O
9	committees	O
9	and	O
9	Jewish	B-ORG
9	Community	I-ORG
9	Council	I-ORG
9	helped	O
9	the	O
9	refugees	O
9	.	O
9	When	O
9	the	O
9	Nazis	O
9	invaded	O
9	Holland	B-GPE
9	in	O
9	May	B-DATE
9	1940	I-DATE
9	Schoengut	B-PERSON
9	was	O
9	at	O
9	first	O
9	allowed	O
9	to	O
9	continue	O
9	working	O
9	as	O
9	an	O
9	interior	O
9	decorator	O
9	.	O
9	He	O
9	worked	O
9	for	O
9	Alois	B-PERSON
9	Miedl	I-PERSON
9	a	O
9	banker	O
9	and	O
9	friend	O
9	of	O
9	Goering	B-PERSON
9	for	O
9	whom	O
9	he	O
9	re	O
9	decorated	O
9	Schloss	B-LOC
9	Goudstikker	I-LOC
9	.	O
9	After	O
9	the	O
9	promulgation	O
9	of	O
9	the	O
9	anti	O
9	Jewish	O
9	laws	O
9	in	O
9	May	B-DATE
9	1942	I-DATE
9	all	O
9	Jews	O
9	had	O
9	to	O
9	register	O
9	with	O
9	the	B-ORG
9	Gestapo	I-ORG
9	Judenamt	I-ORG
9	at	O
9	Euterpestraat	B-STREET
9	and	O
9	hand	O
9	in	O
9	all	O
9	their	O
9	assets	O
9	and	O
9	valuables	O
9	.	O
9	These	O
9	were	O
9	banked	O
9	with	O
9	the	O
9	bank	O
9	of	O
9	Lippmann	B-ORG
9	Rosenthal	I-ORG
9	&	I-ORG
9	amp	I-ORG
9	Co.	I-ORG
9	who	O
9	had	O
9	been	O
9	dispossessed	O
9	.	O
9	The	O
9	Judenamt	B-ORG
9	was	O
9	later	O
9	bombed	O
9	by	O
9	the	O
9	RAF	B-ORG
9	.	O
9	With	O
9	the	O
9	help	O
9	of	O
9	a	O
9	Christian	O
9	Dutchman	O
9	non	O
9	Jews	O
9	helping	O
9	Jews	O
9	Mr	O
9	Bennick	B-PERSON
9	Bolt	I-PERSON
9	Schoengut	B-PERSON
9	could	O
9	hide	O
9	his	O
9	jewellery	O
9	and	O
9	another	O
9	helped	O
9	the	O
9	Schoengut\	B-PERSON
9	to	O
9	go	O
9	Underground	O
9	Maarten	B-ORG
9	Hulst	I-ORG
9	.	O
9	They	O
9	found	O
9	shelter	O
9	with	O
9	De	B-PERSON
9	Graan\	I-PERSON
9	Orthelius	B-PERSON
9	Kade	I-PERSON
9	75	I-PERSON
9	and	O
9	in	O
9	particularly	O
9	dangerous	O
9	times	O
9	and	O
9	during	O
9	the	O
9	frequent	O
9	raids	O
9	they	O
9	hid	O
9	in	O
9	a	O
9	specially	O
9	built	O
9	coal	O
9	bunker	O
9	.	O
9	Practically	O
9	all	O
9	the	O
9	inhabitants	O
9	of	O
9	the	O
9	Ghetto	B-LOC
9	who	O
9	had	O
9	not	O
9	gone	O
9	into	O
9	hiding	O
9	were	O
9	taken	O
9	to	O
9	the	O
9	Schouburg	B-LOC
9	and	O
9	from	O
9	there	O
9	to	O
9	Westerbork	B-LOC
9	.	O
9	On	O
9	3	B-DATE
9	September	I-DATE
9	1944	I-DATE
9	the	B-DATE
9	Frantic	O
9	Tuesday	B-DATE
9	it	O
9	was	O
9	erroneously	O
9	rumoured	O
9	that	O
9	the	O
9	Germans	O
9	were	O
9	fleeing	O
9	and	O
9	many	O
9	Jews	O
9	left	O
9	their	O
9	hide	O
9	outs	O
9	and	O
9	were	O
9	arrested	O
9	.	O
9	The	B-DATE
9	winter	I-DATE
9	of	I-DATE
9	1944	I-DATE
9	was	O
9	the	O
9	worst	O
9	time	O
9	due	O
9	to	O
9	strikes	O
9	and	O
9	the	O
9	break	O
9	down	O
9	of	O
9	rationing	O
9	.	O
9	But	O
9	by	O
9	then	O
9	the	O
9	Resistance	B-ORG
9	distributed	O
9	forged	O
9	papers	O
9	stolen	O
9	ration	O
9	cards	O
9	and	O
9	organised	O
9	a	O
9	warning	O
9	system	O
9	before	O
9	raids	O
9	.	O
9	A	O
9	Hungarian	O
9	Jew	O
9	Pollak	B-PERSON
9	initiated	O
9	this	O
9	but	O
9	when	O
9	he	O
9	was	O
9	arrested	O
9	he	O
9	turned	O
9	traitor	O
9	.	O
9	He	O
9	even	O
9	betrayed	O
9	his	O
9	own	O
9	friend	O
9	Geza	B-PERSON
9	Weisz	I-PERSON
9	who	O
9	died	O
9	in	O
9	Auschwitz	B-CAMP
9	and	O
9	the	O
9	Swiss	O
9	Dr.	B-PERSON
9	Rimatha	I-PERSON
9	who	O
9	had	O
9	sheltered	O
9	Weisz	B-PERSON
9	and	O
9	who	O
9	was	O
9	murdered	O
9	in	O
9	Buchenwald	B-CAMP
9	.	O
9	Pollak	B-PERSON
9	was	O
9	later	O
9	killed	O
9	by	O
9	a	O
9	member	O
9	of	O
9	the	O
9	Resistance	B-ORG
9	.	O
9	When	O
9	Amsterdam	B-GPE
9	was	O
9	liberated	O
9	in	O
9	May	B-DATE
9	1945	I-DATE
9	only	O
9	out	O
9	of	O
9	Dutch	O
9	Jews	O
9	had	O
9	survived	O
9	.	O
9	9	O
9	.	O
9	Further	O
9	references	O
9	Rienstra	B-ORG
9	van	I-ORG
9	Stuyvenzande	I-ORG
9	Christian	O
9	employer	O
9	in	O
9	Amsterdam	B-GPE
9	.	O
9	Schouwburg	B-GPE
9	Amsterdam	B-GPE
9	its	O
9	fate	O
9	after	O
9	the	O
9	war	O
9	.	O
9	Frantic	O
9	Tuesday	B-DATE
9	Herr	B-PERSON
9	Heinrich	I-PERSON
9	Schoengut	I-PERSON
9	an	O
9	engineer	O
9	and	O
9	interior	O
9	architect	O
9	by	O
9	trade	O
9	graduated	O
9	from	O
9	the	B-ORG
9	University	I-ORG
9	of	I-ORG
9	Vienna	I-ORG
9	in	O
9	1915	B-DATE
9	and	O
9	then	O
9	moved	O
9	to	O
9	Berlin	B-GPE
9	where	O
9	he	O
9	worked	O
9	until	O
9	1933	B-DATE
9	.	O
9	As	O
9	an	O
9	Austrian	O
9	national	O
9	he	O
9	was	O
9	considered	O
9	an	O
9	alien	O
9	by	O
9	the	O
9	Nazis	O
9	and	O
9	treated	O
9	accordingly	O
9	.	O
9	He	O
9	could	O
9	not	O
9	however	O
9	abide	O
9	the	O
9	nature	O
9	of	O
9	National	B-ORG
9	Socialism	I-ORG
9	and	O
9	emigrated	O
9	to	O
9	Holland	B-GPE
9	with	O
9	his	O
9	wife	O
9	Maria	B-PERSON
9	in	O
9	August	B-DATE
9	1933	I-DATE
9	.	O
9	Like	O
9	all	O
9	refugees	O
9	they	O
9	were	O
9	warmly	O
9	received	O
9	by	O
9	the	O
9	Dutch	O
9	and	O
9	received	O
9	all	O
9	sorts	O
9	of	O
9	willing	O
9	offers	O
9	of	O
9	help	O
9	.	O
9	For	O
9	the	O
9	Dutch	O
9	this	O
9	help	O
9	was	O
9	of	O
9	a	O
9	purely	O
9	humane	O
9	kind	O
9	and	O
9	they	O
9	did	O
9	not	O
9	see	O
9	their	O
9	mission	O
9	as	O
9	a	O
9	specifically	O
9	Jewish	O
9	cause	O
9	.	O
9	Herr	B-PERSON
9	Schoengut	I-PERSON
9	was	O
9	immediately	O
9	able	O
9	to	O
9	practise	O
9	his	O
9	profession	O
9	and	O
9	Frau	B-PERSON
9	Schoengut	I-PERSON
9	also	O
9	managed	O
9	to	O
9	find	O
9	work	O
9	as	O
9	a	O
9	designer	O
9	after	O
9	a	O
9	short	O
9	while	O
9	.	O
9	At	O
9	that	O
9	time	O
9	there	O
9	were	O
9	Jewish	O
9	and	O
9	general	O
9	committees	O
9	for	O
9	refugee	O
9	aid	O
9	.	O
9	Debates	O
9	were	O
9	held	O
9	at	O
9	the	B-ORG
9	Amsterdam	I-ORG
9	Gemeinderat	I-ORG
9	council	I-ORG
9	allowing	O
9	orthodox	O
9	Jews	O
9	who	O
9	closed	O
9	their	O
9	shops	O
9	on	O
9	Saturdays	B-DATE
9	to	O
9	open	O
9	them	O
9	on	O
9	Sundays	B-DATE
9	.	O
9	When	O
9	the	O
9	Dutch	O
9	foreign	O
9	envoys	O
9	warned	O
9	the	O
9	Dutch	O
9	about	O
9	the	O
9	Germans	O
9	in	O
9	1939	B-DATE
9	even	O
9	on	O
9	9th	B-DATE
9	May	I-DATE
9	1940	I-DATE
9	the	O
9	Dutch	O
9	would	O
9	not	O
9	believe	O
9	them	O
9	.	O
9	Even	O
9	after	O
9	the	O
9	Germans	O
9	had	O
9	invaded	O
9	Holland	B-GPE
9	Herr	B-PERSON
9	Schoengut	I-PERSON
9	was	O
9	able	O
9	to	O
9	carry	O
9	on	O
9	working	O
9	until	O
9	1941	B-DATE
9	.	O
9	One	O
9	of	O
9	his	O
9	last	O
9	jobs	O
9	was	O
9	for	O
9	a	O
9	banker	O
9	Alois	B-PERSON
9	Miedl	I-PERSON
9	a	O
9	friend	O
9	of	O
9	Göring	B-PERSON
9	who	O
9	was	O
9	married	O
9	to	O
9	a	O
9	Jewish	O
9	woman	O
9	and	O
9	who	O
9	knew	O
9	that	O
9	Herr	B-PERSON
9	Schoengut	I-PERSON
9	was	O
9	Jewish	O
9	.	O
9	Herr	B-PERSON
9	Miedl	I-PERSON
9	had	O
9	appropriated	O
9	the	O
9	castle	O
9	owned	O
9	by	O
9	Goudstikker	B-PERSON
9	an	O
9	art	O
9	dealer	O
9	and	O
9	tasked	O
9	Schoengut	B-PERSON
9	with	O
9	its	O
9	renovation	O
9	.	O
9	At	O
9	the	O
9	same	O
9	time	O
9	Herr	O
9	S.	O
9	was	O
9	working	O
9	for	O
9	the	O
9	director	O
9	of	O
9	the	O
9	same	O
9	bank	O
9	Rienstra	B-PERSON
9	van	I-PERSON
9	Stuyvenzande	I-PERSON
9	who	O
9	later	O
9	also	O
9	became	O
9	a	O
9	Nazi	O
9	.	O
9	His	O
9	brother	O
9	in	O
9	law	O
9	was	O
9	a	O
9	high	O
9	ranking	O
9	Nazi	O
9	leader	O
9	.	O
9	When	O
9	Herr	B-PERSON
9	Schoengut	I-PERSON
9	made	O
9	a	O
9	legitimate	O
9	complaint	O
9	about	O
9	the	O
9	doings	O
9	of	O
9	a	O
9	Nazi	O
9	company	O
9	he	O
9	was	O
9	not	O
9	only	O
9	forced	O
9	to	O
9	stop	O
9	working	O
9	but	O
9	was	O
9	also	O
9	threatened	O
9	with	O
9	the	O
9	concentration	O
9	camp	O
9	.	O
9	From	O
9	10th	B-DATE
9	to	I-DATE
9	14th	I-DATE
9	May	I-DATE
9	the	O
9	Dutch	O
9	put	O
9	all	O
9	Germans	O
9	under	O
9	house	O
9	arrest	O
9	.	O
9	On	O
9	the	B-DATE
9	14th	I-DATE
9	they	O
9	were	O
9	freed	O
9	by	O
9	the	O
9	Germans	O
9	and	O
9	Herr	B-PERSON
9	and	O
9	Frau	B-PERSON
9	Schoengut	I-PERSON
9	like	O
9	all	O
9	Jews	O
9	immediately	O
9	purchased	O
9	some	O
9	poison	O
9	.	O
9	They	O
9	also	O
9	hid	O
9	their	O
9	jewellery	O
9	which	O
9	a	O
9	Christian	O
9	Dutch	O
9	notary	O
9	Herr	B-PERSON
9	Bennink	I-PERSON
9	Bolt	I-PERSON
9	buried	O
9	in	O
9	his	O
9	garden	O
9	.	O
9	This	O
9	Herr	O
9	B.B.	B-PERSON
9	was	O
9	a	O
9	wonderful	O
9	person	O
9	who	O
9	risked	O
9	his	O
9	life	O
9	to	O
9	help	O
9	the	O
9	Jews	O
9	.	O
9	When	O
9	dealing	O
9	with	O
9	transactions	O
9	for	O
9	Jewish	O
9	people	O
9	he	O
9	refused	O
9	to	O
9	take	O
9	money	O
9	for	O
9	his	O
9	work	O
9	.	O
9	He	O
9	documented	O
9	against	O
9	the	O
9	Germans	O
9	whatever	O
9	was	O
9	asked	O
9	of	O
9	him	O
9	.	O
9	He	O
9	would	O
9	visit	O
9	those	O
9	in	O
9	hiding	O
9	of	O
9	his	O
9	own	O
9	accord	O
9	in	O
9	their	O
9	hiding	O
9	places	O
9	.	O
9	After	O
9	the	O
9	anti	O
9	Jewish	O
9	laws	O
9	came	O
9	into	O
9	force	O
9	on	O
9	1st	B-DATE
9	May	I-DATE
9	1942	I-DATE
9	freedom	O
9	of	O
9	movement	O
9	for	O
9	Jewish	O
9	people	O
9	came	O
9	completely	O
9	to	O
9	an	O
9	end	O
9	.	O
9	The	O
9	yellow	O
9	badge	O
9	had	O
9	to	O
9	be	O
9	worn	O
9	vehicles	O
9	of	O
9	any	O
9	kind	O
9	could	O
9	not	O
9	be	O
9	used	O
9	businesses	O
9	could	O
9	not	O
9	be	O
9	entered	O
9	2	O
9	and	O
9	streets	O
9	had	O
9	to	O
9	be	O
9	cleared	O
9	by	O
9	8	B-TIME
9	in	I-TIME
9	the	I-TIME
9	evening	I-TIME
9	.	O
9	Soon	O
9	afterwards	O
9	inventories	O
9	of	O
9	dwellings	O
9	started	O
9	to	O
9	be	O
9	compiled	O
9	.	O
9	This	O
9	meant	O
9	that	O
9	officials	O
9	would	O
9	make	O
9	a	O
9	list	O
9	of	O
9	all	O
9	the	O
9	contents	O
9	of	O
9	a	O
9	home	O
9	.	O
9	Jewellery	O
9	also	O
9	had	O
9	to	O
9	be	O
9	handed	O
9	in	O
9	.	O
9	All	O
9	Jewish	O
9	people	O
9	had	O
9	to	O
9	make	O
9	an	O
9	official	O
9	application	O
9	to	O
9	emigrate	O
9	which	O
9	was	O
9	to	O
9	be	O
9	handed	O
9	in	O
9	at	O
9	Euterpe	B-STREET
9	Straat	I-STREET
9	the	O
9	headquarters	O
9	of	O
9	the	B-ORG
9	Gestapo	I-ORG
9	Judenamt	I-ORG
9	.	O
9	In	O
9	1943	B-DATE
9	or	O
9	44	B-DATE
9	the	O
9	English	O
9	deliberately	O
9	bombed	O
9	this	O
9	school	O
9	building	O
9	in	O
9	order	O
9	to	O
9	destroy	O
9	all	O
9	existing	O
9	material	O
9	.	O
9	This	O
9	was	O
9	the	O
9	building	O
9	where	O
9	people	O
9	entire	O
9	fortunes	O
9	as	O
9	well	O
9	as	O
9	jewellery	O
9	and	O
9	silver	O
9	had	O
9	to	O
9	be	O
9	handed	O
9	in	O
9	.	O
9	Everything	O
9	was	O
9	taken	O
9	to	O
9	a	O
9	bank	O
9	the	O
9	owners	O
9	of	O
9	which	O
9	were	O
9	Jewish	O
9	but	O
9	who	O
9	of	O
9	course	O
9	were	O
9	no	O
9	longer	O
9	at	O
9	the	O
9	bank	O
9	.	O
9	The	O
9	name	O
9	of	O
9	this	O
9	bank	O
9	was	O
9	Lippmann	B-PERSON
9	Rosenthal	I-PERSON
9	and	O
9	this	O
9	has	O
9	been	O
9	a	O
9	notorious	O
9	name	O
9	ever	O
9	since	O
9	.	O
9	There	O
9	were	O
9	no	O
9	underground	O
9	organisations	O
9	yet	O
9	at	O
9	that	O
9	time	O
9	.	O
9	Like	O
9	others	O
9	Herr	B-PERSON
9	and	O
9	Frau	B-PERSON
9	Schoengut	I-PERSON
9	began	O
9	looking	O
9	for	O
9	an	O
9	underground	O
9	hiding	O
9	place	O
9	.	O
9	A	O
9	foreign	O
9	Dutchman	O
9	a	O
9	teacher	O
9	called	O
9	Maarten	B-PERSON
9	Hulst	I-PERSON
9	helped	O
9	them	O
9	to	O
9	find	O
9	such	O
9	a	O
9	hiding	O
9	place	O
9	he	O
9	also	O
9	provided	O
9	Jewish	O
9	people	O
9	with	O
9	ration	O
9	cards	O
9	and	O
9	provided	O
9	assistance	O
9	wherever	O
9	he	O
9	was	O
9	asked	O
9	to	O
9	help	O
9	.	O
9	He	O
9	was	O
9	later	O
9	arrested	O
9	for	O
9	these	O
9	actions	O
9	but	O
9	took	O
9	up	O
9	his	O
9	aid	O
9	work	O
9	again	O
9	immediately	O
9	after	O
9	his	O
9	release	O
9	.	O
9	On	O
9	13th	B-DATE
9	June	I-DATE
9	1942	I-DATE
9	he	O
9	found	O
9	a	O
9	young	O
9	married	O
9	couple	O
9	of	O
9	low	O
9	status	O
9	–	O
9	they	O
9	were	O
9	from	O
9	a	O
9	working	O
9	class	O
9	family	O
9	–	O
9	in	O
9	Amsterdam	B-GPE
9	who	O
9	offered	O
9	them	O
9	an	O
9	empty	O
9	room	O
9	in	O
9	their	O
9	flat	O
9	to	O
9	hide	O
9	in	O
9	.	O
9	Their	O
9	name	O
9	was	O
9	De	B-PERSON
9	Graan	I-PERSON
9	Orthelius	B-PERSON
9	Kade	I-PERSON
9	75	O
9	.	O
9	This	O
9	ordinary	O
9	couple	O
9	were	O
9	of	O
9	a	O
9	nervous	O
9	disposition	O
9	.	O
9	But	O
9	their	O
9	desire	O
9	to	O
9	help	O
9	was	O
9	so	O
9	strong	O
9	that	O
9	they	O
9	overcame	O
9	their	O
9	nerves	O
9	.	O
9	As	O
9	with	O
9	all	O
9	people	O
9	in	O
9	hiding	O
9	S.	O
9	could	O
9	not	O
9	make	O
9	themselves	O
9	noticeable	O
9	in	O
9	any	O
9	way	O
9	.	O
9	They	O
9	could	O
9	not	O
9	speak	O
9	loudly	O
9	they	O
9	could	O
9	not	O
9	go	O
9	out	O
9	their	O
9	presence	O
9	must	O
9	not	O
9	be	O
9	revealed	O
9	by	O
9	anything	O
9	or	O
9	anyone	O
9	.	O
9	Half	O
9	of	O
9	those	O
9	in	O
9	hiding	O
9	were	O
9	exposed	O
9	through	O
9	carelessness	O
9	.	O
9	This	O
9	young	O
9	married	O
9	couple	O
9	were	O
9	very	O
9	poor	O
9	and	O
9	yet	O
9	they	O
9	consistently	O
9	refused	O
9	to	O
9	take	O
9	money	O
9	from	O
9	S.	O
9	They	O
9	must	O
9	have	O
9	been	O
9	made	O
9	to	O
9	since	O
9	they	O
9	had	O
9	to	O
9	constantly	O
9	spend	O
9	money	O
9	on	O
9	feeding	O
9	the	O
9	family	O
9	as	O
9	well	O
9	.	O
9	When	O
9	the	O
9	labour	O
9	service	O
9	raids	O
9	started	O
9	in	O
9	June	B-DATE
9	1942	I-DATE
9	S.	O
9	were	O
9	already	O
9	in	O
9	hiding	O
9	but	O
9	they	O
9	returned	O
9	to	O
9	their	O
9	own	O
9	home	O
9	after	O
9	a	B-DATE
9	few	I-DATE
9	days	I-DATE
9	.	O
9	S.	B-PERSON
9	did	O
9	not	O
9	comply	O
9	with	O
9	a	O
9	summons	O
9	for	O
9	labour	O
9	service	O
9	.	O
9	On	O
9	7th	B-DATE
9	August	I-DATE
9	however	O
9	such	O
9	a	O
9	major	O
9	raid	O
9	took	O
9	place	O
9	that	O
9	Herr	O
9	S.	O
9	had	O
9	to	O
9	spend	O
9	the	O
9	night	O
9	on	O
9	his	O
9	neighbours	O
9	floor	O
9	and	O
9	they	O
9	moved	O
9	into	O
9	their	O
9	hiding	O
9	place	O
9	the	B-DATE
9	next	I-DATE
9	day	I-DATE
9	.	O
9	There	O
9	they	O
9	devised	O
9	a	O
9	place	O
9	to	O
9	hide	O
9	which	O
9	was	O
9	necessary	O
9	for	O
9	when	O
9	homes	O
9	were	O
9	being	O
9	searched	O
9	.	O
9	They	O
9	built	O
9	a	O
9	platform	O
9	inside	O
9	a	O
9	deep	O
9	wall	O
9	cupboard	O
9	which	O
9	was	O
9	used	O
9	for	O
9	storing	O
9	coal	O
9	by	O
9	shovelling	O
9	out	O
9	the	O
9	coal	O
9	and	O
9	creating	O
9	a	O
9	hollow	O
9	space	O
9	with	O
9	boards	O
9	–	O
9	big	O
9	enough	O
9	for	O
9	2	O
9	people	O
9	to	O
9	be	O
9	able	O
9	to	O
9	lie	O
9	inside	O
9	–	O
9	and	O
9	shovelled	O
9	the	O
9	coal	O
9	back	O
9	in	O
9	.	O
9	Then	O
9	they	O
9	spent	O
9	a	O
9	long	O
9	time	O
9	practising	O
9	going	O
9	to	O
9	hide	O
9	so	O
9	that	O
9	they	O
9	could	O
9	calculate	O
9	to	O
9	the	O
9	second	O
9	how	O
9	long	O
9	it	O
9	would	O
9	take	O
9	in	O
9	an	O
9	emergency	O
9	.	O
9	Raids	O
9	were	O
9	a	O
9	frequent	O
9	event	O
9	between	B-DATE
9	1942	I-DATE
9	and	I-DATE
9	44	I-DATE
9	mostly	O
9	on	O
9	Saturday	B-DATE
9	evenings	B-TIME
9	.	O
9	Especially	O
9	in	O
9	the	O
9	Jewish	B-GHETTO
9	ghetto	O
9	in	O
9	east	O
9	Amsterdam	B-GPE
9	.	O
9	The	O
9	entire	O
9	Jewish	O
9	proletariat	O
9	was	O
9	rounded	O
9	up	O
9	and	O
9	exterminated	O
9	.	O
9	There	O
9	were	O
9	Jewish	O
9	people	O
9	who	O
9	moved	O
9	back	O
9	there	O
9	who	O
9	had	O
9	a	O
9	special	O
9	stamp	O
9	and	O
9	thought	O
9	themselves	O
9	to	O
9	be	O
9	safe	O
9	.	O
9	The	O
9	Nazis	O
9	however	O
9	simply	O
9	did	O
9	not	O
9	acknowledge	O
9	the	O
9	stamp	O
9	and	O
9	they	O
9	were	O
9	all	O
9	sent	O
9	to	O
9	Westerbork	B-GPE
9	.	O
9	They	O
9	were	O
9	all	O
9	made	O
9	to	O
9	report	O
9	at	O
9	the	O
9	Hollandsche	B-LOC
9	Schouwburg	I-LOC
9	a	O
9	theatre	O
9	which	O
9	was	O
9	being	O
9	used	O
9	as	O
9	a	O
9	transit	O
9	stop	O
9	.	O
9	After	O
9	the	O
9	war	O
9	the	O
9	Dutch	O
9	no	O
9	longer	O
9	wished	O
9	to	O
9	use	O
9	this	O
9	building	O
9	as	O
9	a	O
9	place	O
9	of	O
9	entertainment	O
9	because	O
9	it	O
9	was	O
9	associated	O
9	with	O
9	too	O
9	much	O
9	horror	O
9	.	O
9	Non	O
9	Jews	O
9	bought	O
9	the	O
9	building	O
9	and	O
9	offered	O
9	it	O
9	as	O
9	a	O
9	gift	O
9	to	O
9	the	B-GPE
9	State	I-GPE
9	of	I-GPE
9	Israel	I-GPE
9	to	O
9	create	O
9	a	O
9	sort	O
9	of	O
9	Jewish	O
9	cultural	O
9	centre	O
9	there	O
9	.	O
9	3	O
9	Israel	B-GPE
9	had	O
9	to	O
9	refrain	O
9	from	O
9	accepting	O
9	the	O
9	gift	O
9	as	O
9	the	O
9	expense	O
9	of	O
9	using	O
9	and	O
9	maintaining	O
9	the	O
9	building	O
9	would	O
9	be	O
9	too	O
9	great	O
9	.	O
9	At	O
9	this	O
9	time	O
9	of	O
9	large	O
9	scale	O
9	raids	O
9	Herr	B-PERSON
9	Schoengut	I-PERSON
9	like	O
